Satellite,Inclination,Altitude_km,Eccentricity,Inclination_rad,Altitude_norm,Collision_risk
STARLINK-1654,53.0537,554.3657672899853,0.0001701,0.9259617453653156,0.9340407269281082,1
STARLINK-1686,53.056,554.3802979005341,0.0001308,0.9260018879381114,0.93407521074174,1
STARLINK-1695,53.055,554.3641888798038,0.0001349,0.9259844346455915,0.9340369810701932,1
STARLINK-1710,53.0528,473.72487255881424,0.0005931,0.9259460374020476,0.7426650393280563,0
STARLINK-1719,53.0545,554.370830468135,0.0001513,0.9259757079993315,0.9340527427818888,1
STARLINK-1723,53.0544,554.3513041825508,0.0001285,0.9259739626700796,0.9340064033117925,1
STARLINK-1727,53.0536,554.3677778487236,0.0001347,0.9259600000360637,0.9340454983540983,1
STARLINK-1738,53.0527,464.68297498238826,0.0007537,0.9259442920727957,0.7212069519436551,0
STARLINK-1750,53.0557,518.1833573112517,0.0001112,0.9259966519503555,0.8481732075783937,0
STARLINK-1752,53.0544,554.3870284095456,0.0001309,0.9259739626700796,0.9340911834785787,1
STARLINK-1759,53.0489,509.5141303003147,0.0006067,0.9258779695612199,0.8275995360472207,0
STARLINK-1762,53.0545,554.357682161497,0.0001475,0.9259757079993315,0.9340215394298922,1
STARLINK-1764,53.0555,554.3995638729248,0.0001022,0.9259931612918515,0.9341209324407098,1
STARLINK-1765,53.0555,554.3802611218425,0.0001418,0.9259931612918515,0.9340751234591348,1
STARLINK-1767,53.053,454.77328467144616,0.0007923,0.9259495280605516,0.6976894326566693,0
STARLINK-1547,53.0532,496.807981728557,0.0003545,0.9259530187190556,0.7974455065343437,0
STARLINK-1553,53.0489,503.2830909224149,0.0003585,0.9258779695612199,0.8128121325916432,0
STARLINK-1575,53.0458,477.68921101335127,0.0006125,0.9258238643544081,0.7520731442374267,0
STARLINK-1646,53.0558,554.3789432190033,0.0001259,0.9259983972796074,0.9340719958330973,1
STARLINK-1653,53.0553,554.3651451204269,0.0001312,0.9259896706333476,0.9340392504052167,1
STARLINK-1656,53.0549,554.351938608439,0.0001332,0.9259826893163396,0.9340079089212104,1
STARLINK-1657,53.0547,554.3586169458058,0.0001299,0.9259791986578355,0.9340237578451325,1
STARLINK-1661,53.0541,554.371593623513,0.0001297,0.9259687266823236,0.9340545538900829,1
STARLINK-1665,53.0546,554.3339510051792,0.0001361,0.9259774533285836,0.9339652210275108,1
STARLINK-1666,53.0551,554.3810028255757,0.0001497,0.9259861799748436,0.9340768836586266,1
STARLINK-1707,53.0407,497.3245168423328,0.0003906,0.9257348525625564,0.7986713394432908,0
STARLINK-1713,53.0394,330.08002749382104,0.0007436,0.9257121632822805,0.40176937979750915,0
STARLINK-1726,53.0579,479.009897375704,0.0006506,0.9260350491938993,0.7552073760876787,0
STARLINK-1651,53.0546,519.697473956945,0.0001725,0.9259774533285836,0.8517664850977246,0
STARLINK-1724,53.0479,506.14963219846777,0.0004964,0.9258605162686999,0.8196149627135975,0
STARLINK-1742,53.042,480.7536501047207,0.0012393,0.9257575418428323,0.7593456223042234,0
STARLINK-1769,53.0566,464.1677378459808,0.0005027,0.9260123599136235,0.7199841993739352,0
STARLINK-1770,53.0536,478.7356220384181,0.0006323,0.9259600000360637,0.7545564702236032,0
STARLINK-1771,53.0551,554.3610167377865,0.0001367,0.9259861799748436,0.9340294529932571,1
STARLINK-1648,53.0518,554.3640203117766,0.0001228,0.9259285841095277,0.9340365810272345,1
STARLINK-1663,53.0537,554.3669196832298,0.0001503,0.9259617453653156,0.9340434617694101,1
STARLINK-1672,53.0532,554.3839696424948,0.0001479,0.9259530187190556,0.9340839244613083,1
STARLINK-1678,53.0499,460.3998801945554,0.0010102,0.9258954228537398,0.711042379578601,0
STARLINK-1687,53.054,518.6660382855907,0.0001269,0.9259669813530716,0.849318698382576,0
STARLINK-1692,53.0348,423.4821833190381,0.0015025,0.9256318781366887,0.6234298890709598,0
STARLINK-1700,53.0458,444.9954024699264,0.0010324,0.9258238643544081,0.6744847182766236,0
STARLINK-1664,53.0509,554.4003423607846,0.0001397,0.9259128761462597,0.9341227799357056,1
STARLINK-1676,53.0498,554.2485536249715,0.0001009,0.9258936775244878,0.9337625573242995,1
STARLINK-1679,53.0519,554.3580560751825,0.0001543,0.9259303294387797,0.9340224267958981,1
STARLINK-1680,53.0503,554.3746278578201,0.000136,0.9259024041707478,0.9340617546866364,1
STARLINK-1681,53.0629,484.6108468082548,0.0007057,0.926122315656499,0.7684994601157743,0
STARLINK-1714,53.0498,510.3350123800283,0.000877,0.9258936775244878,0.8295476403306299,0
STARLINK-1730,53.0481,519.4869927787931,0.0006046,0.9258640069272039,0.8512669745165241,0
STARLINK-1733,53.0525,554.3395045004872,0.0001644,0.9259408014142917,0.9339784004941661,1
STARLINK-1735,53.0532,554.3592145949551,0.000116,0.9259530187190556,0.9340251761765792,1
STARLINK-1740,53.0486,462.5952803347718,0.0006406,0.9258727335734639,0.7162524682413295,0
STARLINK-1741,53.0523,554.3551260643762,0.0001397,0.9259373107557878,0.9340154733408974,1
STARLINK-1531,53.0445,554.374112957219,0.00023,0.9258011750741322,0.934060532732727,1
STARLINK-1675,53.0445,384.0945430694337,0.0004389,0.9258011750741322,0.5299557682686044,0
STARLINK-1677,53.0513,554.3383950264724,0.0001431,0.9259198574632677,0.9339757675080966,1
STARLINK-1683,53.0274,484.95683084031407,0.0008206,0.9255027237720411,0.7693205439127078,0
STARLINK-1705,53.0518,442.42407470317903,0.0006136,0.9259285841095277,0.6683824841552533,0
STARLINK-1712,53.055,463.22670888272114,0.0013308,0.9259844346455915,0.7177509644191924,0
STARLINK-1728,53.0549,554.3776069274636,0.0001591,0.9259826893163396,0.9340688245672886,1
STARLINK-1736,53.0513,554.2225218004478,0.000122,0.9259198574632677,0.9337007790127578,1
STARLINK-1746,53.0531,554.378707222515,0.0001376,0.9259512733898037,0.9340714357699883,1
STARLINK-1716,53.056,554.3443040534121,9.25e-05,0.9260018879381114,0.9339897907167601,1
STARLINK-1718,53.0537,554.3688168423023,9.22e-05,0.9259617453653156,0.934047964077119,1
STARLINK-1775,53.0542,554.3287407823973,8.69e-05,0.9259704720115756,0.9339528562097499,1
STARLINK-1781,53.0546,554.3755565180754,0.0001367,0.9259774533285836,0.9340639585683704,1
STARLINK-1784,53.0541,554.3405557428487,0.000123,0.9259687266823236,0.9339808952858029,1
STARLINK-1788,53.0555,554.3047524301701,0.0001256,0.9259931612918515,0.9338959274341307,1
STARLINK-1789,53.0546,518.3607399285393,0.0002145,0.9259774533285836,0.8485941691818688,0
STARLINK-1790,53.0545,554.3418153953016,0.0001144,0.9259757079993315,0.933983884672951,1
STARLINK-1795,53.0535,554.3542280595912,0.000122,0.9259582547068116,0.9340133422102375,1
STARLINK-1797,53.0524,554.3651972232901,0.0001464,0.9259390560850397,0.9340393740549024,1
STARLINK-1799,53.0545,554.3207844846347,0.000123,0.9259757079993315,0.9339339744505613,1
STARLINK-1800,53.0563,554.3945742000215,9.63e-05,0.9260071239258675,0.9341090910284096,1
STARLINK-1801,53.0534,554.2964376198797,0.0001436,0.9259565093775597,0.9338761948587186,1
STARLINK-1802,53.0518,554.3161014356192,0.000126,0.9259285841095277,0.9339228607131902,1
STARLINK-1805,53.0587,554.3672047167383,9.16e-05,0.9260490118279153,0.9340441382063951,1
STARLINK-1807,53.0529,544.1375764313525,0.0004987,0.9259477827312996,0.9097673472117644,1
STARLINK-1810,53.0538,554.3707691705222,0.0001972,0.9259634906945676,0.93405259731137,1
STARLINK-1814,53.0525,554.3453123896625,0.0001197,0.9259408014142917,0.9339921836842972,1
STARLINK-1815,53.054,554.357715875024,0.0001145,0.9259669813530716,0.9340216194382979,1
STARLINK-1816,53.0507,554.3521225000286,0.0001826,0.9259093854877558,0.9340083453298034,1
STARLINK-1817,53.0554,554.3638333545268,0.0001375,0.9259914159625995,0.9340361373432657,1
STARLINK-1820,53.0571,480.8286320855386,0.0007602,0.9260210865598834,0.7595235683474124,0
STARLINK-1821,53.0509,519.8560211304157,0.0004095,0.9259128761462597,0.8521427467257874,0
STARLINK-1826,53.0526,554.3794029524806,0.0001388,0.9259425467435436,0.9340730868652669,1
STARLINK-1828,53.0541,554.3689700862251,0.0001581,0.9259687266823236,0.9340483277531569,1
STARLINK-1830,53.0534,554.323597995638,0.0001292,0.9259565093775597,0.9339406514300842,1
STARLINK-1848,53.0539,461.6975832275566,0.0006226,0.9259652360238195,0.7141220677575228,0
STARLINK-1892,53.0564,554.368752479857,0.0001344,0.9260088692551194,0.9340478113331884,1
STARLINK-1894,53.0566,554.350691210816,0.0001217,0.9260123599136235,0.9340049486170295,1
STARLINK-1905,53.0569,554.3132664785098,0.0001099,0.9260175959013794,0.9339161328381098,1
STARLINK-1911,53.0578,554.3616756848633,0.000132,0.9260333038646474,0.9340310167959694,1
STARLINK-1922,53.0563,554.3808894245776,0.0001654,0.9260071239258675,0.9340766145371833,1
STARLINK-1928,53.0567,554.3097817838552,0.0001177,0.9260141052428754,0.9339078630162306,1
STARLINK-1903,53.0233,372.0228400163487,0.0006298,0.9254311652727093,0.5013073947604817,0
STARLINK-1832,53.0573,554.3643850316985,0.0001113,0.9260245772183874,0.934037446574747,1
STARLINK-1835,53.0565,554.3870008254589,0.0001027,0.9260106145843715,0.9340911180164634,1
STARLINK-1882,53.0575,554.3573726100412,0.0001155,0.9260280678768914,0.9340208048073054,1
STARLINK-1893,53.0575,554.3881164487393,0.0001311,0.9260280678768914,0.9340937655958721,1
STARLINK-1931,53.0552,554.3354987497178,0.0001295,0.9259879253040956,0.9339688941102102,1
STARLINK-1934,53.0569,554.3119823205152,0.0001095,0.9260175959013794,0.9339130852948003,1
STARLINK-1942,53.0565,554.2984205450948,0.0001226,0.9260106145843715,0.9338809007052716,1
STARLINK-1944,53.0561,554.3800159305683,9.66e-05,0.9260036332673635,0.9340745415751062,1
STARLINK-1777,53.0559,554.3081329149127,0.0001125,0.9260001426088595,0.9339039499467057,1
STARLINK-1812,53.0573,554.379927048738,0.0001165,0.9260245772183874,0.9340743306421613,1
STARLINK-1843,53.0564,554.3784007335998,0.0001871,0.9260088692551194,0.934070708415374,1
STARLINK-1845,53.0549,554.3796818574938,0.000156,0.9259826893163396,0.934073748758204,1
STARLINK-1856,53.0545,554.3331817304934,9.77e-05,0.9259757079993315,0.9339633953970731,1
STARLINK-1863,53.0452,369.4526479825327,0.001622,0.9258133923788961,0.4952078559424236,0
STARLINK-1871,53.0556,554.3902955933136,0.0001508,0.9259949066211035,0.9340989371070845,1
STARLINK-1873,53.0568,554.3602505204526,0.0001211,0.9260158505721274,0.9340276346184783,1
STARLINK-1876,53.0565,554.3687616744919,9.73e-05,0.9260106145843715,0.9340478331537496,1
STARLINK-1888,53.0539,554.4218458757314,0.0001407,0.9259652360238195,0.9341738117350484,1
STARLINK-1912,53.0562,554.3804817940054,0.0001316,0.9260053785966155,0.9340756471547986,1
STARLINK-1913,53.0551,554.3322009821986,9.5e-05,0.9259861799748436,0.9339610679008331,1
STARLINK-2017,53.0541,554.3639682089351,0.0001371,0.9259687266823236,0.9340364573776007,1
STARLINK-2034,53.0534,554.3565573558781,0.000131,0.9259565093775597,0.9340188700591039,1
STARLINK-2045,53.0538,554.3800189954591,0.0001379,0.9259634906945676,0.9340745488486561,1
STARLINK-2046,53.0544,554.3686023008231,0.0001465,0.9259739626700796,0.934047454930696,1
STARLINK-2047,53.0547,554.3662025022713,0.0001367,0.9259791986578355,0.9340417597669769,1
STARLINK-2049,53.0539,554.3831788996586,0.0001467,0.9259652360238195,0.9340820478829978,1
STARLINK-2050,53.0534,554.378115698938,0.0001293,0.9259565093775597,0.9340700319756522,1
STARLINK-2055,53.0558,554.3812143031228,0.0001646,0.9259983972796074,0.9340773855337747,1
STARLINK-2069,53.0217,417.25473039704593,0.0001786,0.9254032400046774,0.6086509969354472,0
STARLINK-2071,53.0537,554.3665365737197,0.0001375,0.9259617453653156,0.9340425525800199,1
STARLINK-2076,53.0531,554.2909271180024,0.0001267,0.9259512733898037,0.9338631174233887,1
STARLINK-2081,53.0529,554.2840405384622,0.0001273,0.9259477827312996,0.9338467743024561,1
STARLINK-2082,53.0525,554.3725161529865,0.0001222,0.9259408014142917,0.9340567432223429,1
STARLINK-2084,53.0544,554.3576699020332,0.0001593,0.9259739626700796,0.9340215103359278,1
STARLINK-2086,53.0525,444.27362322363024,0.0004848,0.9259408014142917,0.6727718032597968,0
STARLINK-2088,53.0542,554.3744838082384,0.0001364,0.9259704720115756,0.9340614128304624,1
STARLINK-2092,53.053,554.3544395350946,0.0001514,0.9259495280605516,0.9340138440805356,1
STARLINK-2093,53.0542,554.3657090573597,0.0001401,0.9259704720115756,0.9340405887313681,1
STARLINK-2094,53.0527,554.3437677044931,0.0001328,0.9259442920727957,0.933988517862044,1
STARLINK-2096,53.0531,554.3918893428909,0.0001101,0.9259512733898037,0.9341027193682093,1
STARLINK-2097,53.0529,554.338419545229,0.0001406,0.9259477827312996,0.9339758256956195,1
STARLINK-2098,53.0552,554.3677349404425,0.0001514,0.9259879253040956,0.9340453965248487,1
STARLINK-2099,53.0547,554.3695217644208,0.0001241,0.9259791986578355,0.9340496369870686,1
STARLINK-2100,53.0538,554.363640267542,0.0001585,0.9259634906945676,0.9340356791123071,1
STARLINK-2101,53.0552,554.373686938342,0.000162,0.9259879253040956,0.93405952171151,1
STARLINK-2102,53.054,554.3718633330955,0.0001353,0.9259669813530716,0.9340551939605702,1
STARLINK-2103,53.0547,554.3741006976816,0.0001691,0.9259791986578355,0.9340605036385878,1
STARLINK-2104,53.0533,554.3590521569686,0.0001332,0.9259547640483077,0.9340247906813355,1
STARLINK-2105,53.0535,554.3542832271123,0.0001348,0.9259582547068116,0.9340134731329204,1
STARLINK-2106,53.0548,554.3813859370857,0.0001473,0.9259809439870875,0.9340777928527633,1
STARLINK-2109,53.0537,554.3868690348272,0.000141,0.9259617453653156,0.9340908052530342,1
STARLINK-2110,53.0542,554.374088438145,0.0001494,0.9259704720115756,0.9340604745444508,1
STARLINK-2111,53.0532,554.3734723964844,0.0001298,0.9259530187190556,0.9340590125641892,1
STARLINK-2112,53.0544,554.4189403169239,0.0001167,0.9259739626700796,0.9341669163091421,1
STARLINK-2113,53.0543,554.3501088877938,0.0001275,0.9259722173408276,0.9340035666573038,1
STARLINK-2114,53.055,554.3704841366462,0.0001334,0.9259844346455915,0.9340519208735131,1
STARLINK-2117,53.0543,554.3479757476643,0.0001353,0.9259722173408276,0.9339985043231074,1
STARLINK-2119,53.0537,554.3845672971138,0.0001437,0.9259617453653156,0.9340853428057356,1
STARLINK-2121,53.0536,554.3724824392793,0.0001398,0.9259600000360637,0.9340566632135098,1
STARLINK-2122,53.0551,554.3736777436898,0.0001287,0.9259861799748436,0.9340594998909079,1
STARLINK-2123,53.0553,554.3645260158819,0.0001594,0.9259896706333476,0.9340377811561666,1
STARLINK-2128,53.0545,554.356394918047,0.0001532,0.9259757079993315,0.9340184845642293,1
STARLINK-2130,53.0547,554.3678360813919,0.0001291,0.9259791986578355,0.9340456365509399,1
STARLINK-2133,53.0538,539.5057213038071,0.0001758,0.9259634906945676,0.898775102360652,0
STARLINK-2134,53.0535,554.3612067597187,0.0001265,0.9259582547068116,0.9340299039502815,1
STARLINK-2135,53.0529,554.4255452572324,0.0001285,0.9259477827312996,0.9341825910483339,1
STARLINK-1954,53.0555,554.371673310432,0.0001409,0.9259931612918515,0.9340547430018105,1
STARLINK-1955,53.0571,480.6146015149734,0.000746,0.9260210865598834,0.7590156344046419,0
STARLINK-1958,53.0556,554.3606091101392,0.0001404,0.9259949066211035,0.9340284856178138,1
STARLINK-1962,53.0546,554.3665672224788,0.0001301,0.9259774533285836,0.934042625315167,1
STARLINK-1964,53.0546,554.3802243431492,0.0001153,0.9259774533285836,0.9340750361765252,1
STARLINK-1965,53.0315,478.71692868181617,0.0004239,0.925574282271373,0.7545121074473075,0
STARLINK-1967,53.054,554.3423823923349,0.000162,0.9259669813530716,0.933985230261284,1
STARLINK-1971,53.054,554.3761051326965,0.0001317,0.9259669813530716,0.9340652605318552,1
STARLINK-1975,53.0692,488.0488120980426,0.0006512,0.9262322713993748,0.7766583846102459,0
STARLINK-1978,53.0561,452.0341698363809,0.0002667,0.9260036332673635,0.6911890089358806,0
STARLINK-1979,53.0555,481.0086753997002,0.0001388,0.9259931612918515,0.7599508442743518,0
STARLINK-1986,53.0489,448.8920219142019,0.0001293,0.9258779695612199,0.6837321135089053,0
STARLINK-1991,53.0561,554.3722678975164,0.0001411,0.9260036332673635,0.9340561540664134,1
STARLINK-1993,53.0548,554.374137476294,0.0001436,0.9259809439870875,0.9340605909210054,1
STARLINK-1994,53.0547,554.3591594273366,0.0001336,0.9259791986578355,0.9340250452536653,1
STARLINK-1995,53.0546,554.370658834825,0.0001662,0.9259774533285836,0.93405233546445,1
STARLINK-1997,53.0534,554.3675847614641,0.0001242,0.9259565093775597,0.934045040122488,1
STARLINK-2001,53.0532,554.3835129731542,0.000168,0.9259530187190556,0.9340828407008993,1
STARLINK-2021,53.0547,554.3589540812081,0.0001247,0.9259791986578355,0.9340245579295021,1
STARLINK-2024,53.0507,456.1584442606536,0.0007425,0.9259093854877558,0.7009766713425009,0
STARLINK-1609,53.0545,554.4077165519229,0.000161,0.9259757079993315,0.9341402802487203,1
STARLINK-1645,53.0545,554.3586046863365,0.0001318,0.9259757079993315,0.9340237287511551,1
STARLINK-1655,53.0543,554.3708733764643,0.0001416,0.9259722173408276,0.9340528446112528,1
STARLINK-1669,53.0511,483.5079329143373,0.0005199,0.9259163668047637,0.7658820424207481,0
STARLINK-1704,53.0544,554.4112381488794,0.0001387,0.9259739626700796,0.9341486376465549,1
STARLINK-1972,53.0547,554.3406262343333,0.0001165,0.9259791986578355,0.933981062575072,1
STARLINK-1973,53.054,554.3670576026661,0.0001538,0.9259669813530716,0.934043789077621,1
STARLINK-1983,53.0547,554.422302551392,0.0001495,0.9259791986578355,0.9341748955104562,1
STARLINK-1992,53.056,554.2978382330602,0.0001134,0.9260018879381114,0.9338795187716213,1
STARLINK-2015,53.0558,554.363487023913,0.0001764,0.9259983972796074,0.9340353154369664,1
STARLINK-2019,53.0565,554.3450855905958,0.0001202,0.9260106145843715,0.9339916454483627,1
STARLINK-2022,53.0357,481.1979558099765,0.0007662,0.9256475860999566,0.7604000415307389,0
STARLINK-2031,53.0531,554.2452682199255,0.0001455,0.9259512733898037,0.9337547604533469,1
STARLINK-2032,53.0532,554.3096040247019,0.0001672,0.9259530187190556,0.933907441161038,1
STARLINK-2033,53.0533,554.385722763076,0.0001488,0.9259547640483077,0.9340880849391626,1
STARLINK-2036,53.055,554.3878130236817,0.0001471,0.9259844346455915,0.9340930455123557,1
STARLINK-2039,53.0545,554.4039344414641,0.0001163,0.9259757079993315,0.9341313046043894,1
STARLINK-2040,53.053,554.3685992359451,0.0001483,0.9259495280605516,0.9340474476571763,1
STARLINK-2041,53.054,554.3686881174126,0.0001363,0.9259669813530716,0.93404765858926,1
STARLINK-2052,53.0499,469.78584942148063,0.0008419,0.9258954228537398,0.7333170123264617,0
STARLINK-2058,53.054,554.3814870785336,0.0001455,0.9259669813530716,0.9340780328800372,1
STARLINK-2065,53.0535,554.3821705496248,0.0001413,0.9259582547068116,0.9340796548827501,1
STARLINK-2083,53.058,554.3397282342494,0.0001306,0.9260367945231514,0.9339789314555687,1
STARLINK-2095,53.0446,475.1612378046502,0.0002938,0.9258029204033842,0.7460737984630219,0
STARLINK-2068,53.0511,554.3732701141798,0.0001201,0.9259163668047637,0.9340585325110442,1
STARLINK-2107,53.0537,554.3978751067043,0.0001482,0.9259617453653156,0.9341169246876,1
STARLINK-2116,53.0531,554.3828785400356,0.0001314,0.9259512733898037,0.9340813350743221,1
STARLINK-2131,53.0546,554.2858732802551,0.0001434,0.9259774533285836,0.9338511237361024,1
STARLINK-2140,53.0547,554.3395903161745,0.0001171,0.9259791986578355,0.933978604150589,1
STARLINK-2141,53.0532,554.3628434007642,0.000143,0.9259530187190556,0.9340337880007559,1
